id,employee_id,zone_id,start_time,end_time
"314b0e17-41a2-4408-b8e4-3675d14cc293","81f2256f-217c-4496-9f18-9543862943c6","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-18T21:51:28.970Z","2025-11-19T05:51:28.970Z"
"b5ee707a-0cdc-4086-b9ea-507fa52f09de","9931219f-a217-4cf7-b6fc-134f47ec5e91","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-13T02:03:31.497Z","2025-11-13T10:03:31.497Z"
"fe5b2fa2-34ad-4675-ba00-602a340eafd5","86c9014c-64d3-4419-be35-e7ad0ad06a0b","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-01T20:55:58.538Z","2025-11-02T04:55:58.538Z"
"f4866e75-bd79-40a5-b375-92b5c330c9c8","4e5f8f6f-2494-4e39-beae-2cc248f76443","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-29T05:35:49.590Z","2025-10-29T13:35:49.590Z"
"50c0a258-3174-4abd-b1a0-203b5780100f","b8d0e46f-a70b-42f6-97ca-e4254036f9df","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-01T01:11:45.441Z","2025-11-01T09:11:45.441Z"
"69925d73-d118-4abb-80cb-5c8638793cda","af101223-978b-44b9-8e27-cf9f62771c21","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-06T04:45:25.135Z","2025-11-06T12:45:25.135Z"
"a015da46-13a7-4fd7-b2a7-3dc7a9204c80","0e009091-bef6-4ce5-b5fa-7fc84fddc143","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-11-06T20:29:29.843Z","2025-11-07T04:29:29.843Z"
"281aaa31-623c-4a2f-8f2a-e4fff0453848","e83af884-c707-450a-884c-42c54c7ac22b","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-30T02:15:26.264Z","2025-10-30T10:15:26.264Z"
"f0f44b59-3ff1-4832-9fcc-f249113266cd","36910aa7-e51d-47f0-82c6-55daeb3cb6eb","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-25T06:33:30.305Z","2025-10-25T14:33:30.305Z"
"6988c164-81b0-44ce-87ee-2b29b3c07c79","a1e79622-02d5-4178-ab7f-0c683dbc9044","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-15T03:26:16.137Z","2025-11-15T11:26:16.137Z"
"c1897ab6-4566-4211-960e-21073260102d","22e93640-8e91-4060-9f7f-b1fecb6bd81a","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-20T10:35:01.786Z","2025-11-20T18:35:01.786Z"
"82033b2e-a37f-4cf9-b973-0e0afe61b311","577c24f9-1946-4717-81bb-d4c049de4e75","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-30T01:30:12.429Z","2025-10-30T09:30:12.429Z"
"e7c9fd22-984b-4146-9f76-b0e4ce4d43a8","5b7b6dbf-5e51-4449-b0d2-738cac70c046","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-25T05:00:46.928Z","2025-10-25T13:00:46.928Z"
"d43858a2-63b4-4ab0-9c49-e6ceff70e2bb","68b47ff1-36f2-4d8f-8f82-a6bcbdae756f","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-15T23:02:24.574Z","2025-11-16T07:02:24.574Z"
"92dcf918-d2c5-41a5-964a-9fd31086b1c5","bd87ede0-7e7d-4bdb-8510-26c09f5dae2e","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-28T13:36:36.529Z","2025-10-28T21:36:36.529Z"
"b2956989-886a-4b9f-afcf-bcde4494e5f3","2da4d4a4-d1b9-4da2-b3be-93d9176d8eb9","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-19T17:46:35.323Z","2025-11-20T01:46:35.323Z"
"52212dd4-d4cb-4a0f-9aee-6088a67e6076","2ab6090a-c389-4f32-911e-94f0ed1214aa","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-10-28T21:31:58.521Z","2025-10-29T05:31:58.521Z"
"da7383ae-7f6d-44d9-98ec-2767d39be60a","3b30728a-b09b-45cd-9726-890f9ac47c8e","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-05T23:48:50.532Z","2025-11-06T07:48:50.532Z"
"bb0d17bb-4b8d-425d-bc05-e9fdb3fa3415","9a66d93c-5adc-4548-9030-243e482e217b","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-21T20:55:30.892Z","2025-11-22T04:55:30.892Z"
"b137039d-4d76-49c8-8a4a-fb726bd9d9f0","3f278f89-3e57-4640-8650-5d1641f334a8","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-10-31T04:33:54.214Z","2025-10-31T12:33:54.214Z"
"1741dc8d-121b-41df-8c9e-4e15ef20838c","5016a6f8-8158-487b-932f-91a90ae8c3c3","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-10-31T18:38:34.204Z","2025-11-01T02:38:34.204Z"
"97bd069e-e2b0-4e36-8bda-32a994964aee","a7eabff0-75d1-4db0-8c9b-147a0ad42086","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-10T02:49:47.017Z","2025-11-10T10:49:47.017Z"
"6af2f382-61f7-4963-a74a-dc30c68f254a","9f23ef5e-39e4-4578-baab-cc4d9d3c2ba0","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-10-24T19:48:58.674Z","2025-10-25T03:48:58.674Z"
"053e28ea-9816-4d8d-85fb-4e2f655c6188","6a54227a-93c6-4e4d-9439-2f0023c07aca","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-15T17:46:20.445Z","2025-11-16T01:46:20.445Z"
"3f3b7f22-44dc-4ef1-8e43-348da6373bd5","2e6a3c1e-a7ef-4c4b-89c5-53d803630054","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-07T21:50:59.676Z","2025-11-08T05:50:59.676Z"
"3ad9868b-a0d5-4792-917e-38beb89dec41","9512a573-2121-46fb-bb99-887c80b13c93","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-10-27T07:09:16.768Z","2025-10-27T15:09:16.768Z"
"2e45a5ef-34c2-4a45-afb2-e26a131ca3dd","8e18d4ee-1327-43af-96a7-bfda633c4439","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-03T09:19:05.328Z","2025-11-03T17:19:05.328Z"
"7936d930-2a7e-4558-b2ac-eceddc2b4834","4c72a41d-90c5-46b8-a16c-12d8617aa765","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-14T11:40:42.180Z","2025-11-14T19:40:42.180Z"
"87af4fc3-e295-4604-b3da-bbb17c7087ea","d0dda044-128d-452b-9a1d-4bbb4bee3174","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-24T09:27:00.002Z","2025-10-24T17:27:00.002Z"
"cb58e208-fec3-47eb-99e0-2877213731c2","4dc1bb6d-b8a7-4968-870d-1115720291cb","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-27T20:43:58.290Z","2025-10-28T04:43:58.290Z"
"6afbaa23-9cc7-4191-a900-6476bc2fea2d","4dc1bb6d-b8a7-4968-870d-1115720291cb","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-11T18:00:32.483Z","2025-11-12T02:00:32.483Z"
"aa8fb6a5-3c1c-4f50-8a52-b08ff5a2ddac","ee708fbb-047a-499a-8003-658cc75a357b","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-16T04:38:37.269Z","2025-11-16T12:38:37.269Z"
"9f2248b6-dcde-4745-bd4e-2832de0317d1","d42c7d80-deb1-4513-ae15-56916d39d0f5","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-15T23:10:45.581Z","2025-11-16T07:10:45.581Z"
"435956ee-99ef-499a-91c8-f45a95a16334","edce19bf-7438-4ab7-973a-fe603a4f85f8","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-09T15:30:25.991Z","2025-11-09T23:30:25.991Z"
"d99aeeac-f46c-492e-98a6-95745e449d49","0d99bc89-b124-4432-aeee-7e07fda0798b","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-17T03:00:32.769Z","2025-11-17T11:00:32.769Z"
"0f985ab8-362f-4e9d-be7e-a5bb23ecfcec","b26d8a4a-ae7e-4435-8167-0112d1fba4cc","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-23T22:57:44.749Z","2025-10-24T06:57:44.749Z"
"5f49b4b0-d836-4d09-8df7-065ad63b2152","c6e73687-38f9-4e10-8307-1b1f1ce85a87","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-10-29T04:09:29.372Z","2025-10-29T12:09:29.372Z"
"34c8c85a-5a55-4e6b-902a-933b33670457","6da5c6ee-95ee-4c6d-ba24-bab3adf829c7","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-20T15:02:07.607Z","2025-11-20T23:02:07.607Z"
"7c9e943b-bbe4-4693-afac-a6d5dc353160","85f7fe69-cdb0-4a78-b9ce-48fb60caaea1","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-10-25T15:39:59.148Z","2025-10-25T23:39:59.148Z"
"74dbbe07-5c0f-42fb-86f1-a3a7002ab225","fcdce3a7-b9e5-41f3-ad98-3ac03a271e1f","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-01T17:39:17.072Z","2025-11-02T01:39:17.072Z"
"5a8b63a2-84c8-49a8-9248-b60bea357a58","775fd92a-17e2-4dc9-9ee2-f03dada24ba2","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-11T12:18:41.800Z","2025-11-11T20:18:41.800Z"
"f6210c42-3695-421e-9785-31e83f661dcc","6594d787-5421-4626-9b1c-d092f88ca3cd","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-01T00:59:38.515Z","2025-11-01T08:59:38.515Z"
"46446bf9-9fbf-4873-88b2-d4673e5fb164","ed35ed2b-7eb9-4e2a-bf4d-2cfe69ac5de4","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-05T03:21:41.288Z","2025-11-05T11:21:41.288Z"
"97979fe5-20d8-42d4-b81f-6d2ac22daefd","8282e8d0-9a24-45a7-9003-86f4d2237c13","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-10-24T00:20:48.880Z","2025-10-24T08:20:48.880Z"
"f292c664-d9d5-49f6-ba7e-e82954d44938","b1d3f67c-7338-465c-92d1-2a2fb2e7c638","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-28T13:22:26.643Z","2025-10-28T21:22:26.643Z"
"f07d6e03-dd2f-42b4-b905-db9e6d8d3694","af2e157f-9c91-4398-b51b-541e1a7a6bdd","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-13T11:16:17.215Z","2025-11-13T19:16:17.215Z"
"acf5eb1b-49ee-4672-ac6c-088c691c888b","20bf9c67-2ad4-4bf5-ba8e-57c966d6cff0","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-06T08:26:25.946Z","2025-11-06T16:26:25.946Z"
"5c0a1fa5-a5af-49ca-8f90-69196441b346","3f278f89-3e57-4640-8650-5d1641f334a8","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-22T01:46:22.821Z","2025-11-22T09:46:22.821Z"
"5843226b-9fd5-4210-a73f-1597375ed1b0","cf3df4f3-10fb-4fcd-8752-28eeb1a95e08","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-13T10:29:04.701Z","2025-11-13T18:29:04.701Z"
"21dfe873-9291-4366-b809-ceb2c3b7398d","d93dba56-9aa6-43f2-895d-1ec51f0fe223","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-29T06:06:46.467Z","2025-10-29T14:06:46.467Z"
"58e9e04f-9c1d-4817-bc71-913a18172c56","09c467ad-c3ca-440f-a83a-ac0b8010a7bb","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-01T08:47:14.182Z","2025-11-01T16:47:14.182Z"
"8e96b9cc-6d52-4cfb-9025-6d495ed4e25b","256278d7-05dd-4b8e-9300-e3bb26dc61cf","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-07T04:39:28.891Z","2025-11-07T12:39:28.891Z"
"87457e09-68ae-477a-a490-9603841f7f3d","c575a2dc-8ba0-4cd0-a708-97039d75b5c3","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-05T00:39:06.527Z","2025-11-05T08:39:06.527Z"
"e59f43d8-7f7d-4e9f-b71a-fe6ad9d38685","0d15a0a3-a434-4983-ad5f-4e11dfa185a9","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-09T09:25:17.639Z","2025-11-09T17:25:17.639Z"
"f63b11ce-8a23-460c-8c45-5f56e22e6edc","6d72d6db-3713-4b4f-baac-2b9434b04fd7","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-11-18T20:50:53.221Z","2025-11-19T04:50:53.221Z"
"9a1ca005-45dc-4518-bd80-d83fcd9b53ba","dd6e7488-fe03-4df5-a871-b70831786ce7","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-30T20:32:05.396Z","2025-10-31T04:32:05.396Z"
"84582464-4abb-48bf-a02f-c4b44af75b8c","68a8bfe7-8460-406d-b610-687b8978bf6b","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-17T19:14:01.643Z","2025-11-18T03:14:01.643Z"
"3440e0df-7f47-4e41-8199-429b3a30fda6","e53e4ab8-ac6f-4b53-914b-61b56864d30f","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-29T00:07:51.832Z","2025-10-29T08:07:51.832Z"
"5808f204-dd38-4d47-8a54-72fd53b16dca","d8265486-7a88-466f-b857-cb76d83813e4","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-20T17:17:13.981Z","2025-11-21T01:17:13.981Z"
"c89b1b29-1ef4-439e-943e-e11e585f1169","4438acf9-2fde-4920-875d-0d3ac71163c5","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-31T17:06:05.726Z","2025-11-01T01:06:05.726Z"
"865c38c0-3deb-4709-80b9-61ede03ac7d1","3c734dbf-9ab6-481a-bd3e-3fa951f3b6a2","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-10-25T22:35:42.250Z","2025-10-26T06:35:42.250Z"
"a827ff65-19de-4df3-8f3d-61dd5d007bbf","2d3d39c0-d1b3-470a-8a0c-b2315951b0d7","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-24T02:54:30.795Z","2025-10-24T10:54:30.795Z"
"3d78da7e-42b9-49f4-b7a8-39365fd61306","fcb9dc04-0ae5-4dc4-8369-4d00e6ec57a6","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-30T06:52:33.817Z","2025-10-30T14:52:33.817Z"
"c987c98b-0df8-434e-a4c1-a7002174f6a2","0e065f70-bf9b-4de1-a75f-7c9104aa8f16","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-10-26T13:29:26.338Z","2025-10-26T21:29:26.338Z"
"d71f8bef-3da2-4266-b5e0-ff896138be37","4eaf2122-a684-4cd8-b0a2-42842b9a91d1","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-16T01:41:03.565Z","2025-11-16T09:41:03.565Z"
"ea545c17-d7c1-4e2a-b511-f8714a02e719","db28acdb-89fb-48c2-bb5e-d107484cc625","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-10-31T12:29:47.903Z","2025-10-31T20:29:47.903Z"
"8f14fdf5-9b00-46b3-a4e3-08258066bc80","a0178b70-8f4a-4dc4-9fa9-d54471876df4","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-13T18:38:51.542Z","2025-11-14T02:38:51.542Z"
"175ba7d9-be36-4307-9dd9-6ef2a5ad7637","5d3dcf37-34c4-46e4-a58d-c6251fb0daed","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-12T10:59:23.798Z","2025-11-12T18:59:23.798Z"
"4fed8ede-1c2d-440f-93ca-4ea07b330089","b8ec58d8-3b77-4b5e-bf3f-4c3ba5086e1f","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-13T04:47:08.173Z","2025-11-13T12:47:08.173Z"
"b6b3d27e-8468-498c-a65a-8bc5927c5723","1dc282d0-9ee5-4253-a2a8-026583e8bead","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-15T16:47:27.975Z","2025-11-16T00:47:27.975Z"
"9e4c2ad0-f0a6-45e7-b4b1-792e8fa0465d","6b8cad98-025c-4c03-a479-34ee24e60cf9","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-15T11:19:33.615Z","2025-11-15T19:19:33.615Z"
"e0d4aea8-8290-44fb-98c4-182ce2ae1aa6","e666b704-1ed1-4d2f-b4c1-cb06a80a8395","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-15T11:07:45.598Z","2025-11-15T19:07:45.598Z"
"e4239cc8-bc8d-47c9-b603-ad845f5e9b15","4438acf9-2fde-4920-875d-0d3ac71163c5","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-01T12:45:53.993Z","2025-11-01T20:45:53.993Z"
"61c8046a-20a0-4918-bb17-6a63bdb6f8cc","83c3cbe6-5905-4bb6-a7e8-0e44c6d190b7","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-18T13:56:37.727Z","2025-11-18T21:56:37.727Z"
"17950c43-aaef-4db0-8494-b2258ccbe9ec","313cd3e4-59ce-4c7c-b73d-031471da9790","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-11T12:15:48.379Z","2025-11-11T20:15:48.379Z"
"6a2d8478-3daa-4dd2-a7bb-188cbfe14a17","371329ab-f0df-4a68-a00d-3609a4833da5","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-03T03:21:17.573Z","2025-11-03T11:21:17.573Z"
"109adffc-5778-402f-ab6a-5e40e54dd9a5","0076f1b4-16b8-4ae8-93b0-3bbc05c53a1f","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-18T21:39:26.011Z","2025-11-19T05:39:26.011Z"
"3b632f76-f490-4e1f-89f8-d0bccbdeaa41","3094d79d-4ca3-482e-bdbf-66a6952b9214","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-02T01:27:27.536Z","2025-11-02T09:27:27.536Z"
"1939b75c-b30d-413c-98a4-5c81bdaadf03","9cc1f108-c697-40ee-bf80-38e45c3fa31a","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-01T13:29:29.741Z","2025-11-01T21:29:29.741Z"
"62aeea1d-87e6-4179-b590-f93088a04d24","7193943e-ef98-44dc-a0df-98b52d2aa57e","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-01T01:08:34.648Z","2025-11-01T09:08:34.648Z"
"059ad82f-8cea-413a-887a-3d199565084a","fa870752-52cc-4675-8854-53bfc5228abb","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-11-21T18:08:16.176Z","2025-11-22T02:08:16.176Z"
"48fa1f4a-50a3-4c9d-847d-ec95a447f513","b72dfa37-9340-4c0c-bad7-e4e0edc5d599","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-16T23:24:11.631Z","2025-11-17T07:24:11.631Z"
"7fbb8f61-300e-42a1-86bf-dfd7a488a6be","b0ed4118-8198-42de-857c-8fdb1bd67097","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-10-24T16:46:08.485Z","2025-10-25T00:46:08.485Z"
"f5fa76f9-a861-424a-8d59-6c71ce3c89b6","dfb9ada7-b403-4363-abf5-4c684f2ffa9e","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-08T09:33:06.110Z","2025-11-08T17:33:06.110Z"
"f4a7591b-df2a-44a9-85d2-b49a7d63c297","b133530f-3019-43ac-aa70-4b9fcc04d7d1","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-11T02:26:01.961Z","2025-11-11T10:26:01.961Z"
"029a0411-de64-4a77-af65-ab939a42ed5f","4dc1bb6d-b8a7-4968-870d-1115720291cb","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-18T11:58:50.914Z","2025-11-18T19:58:50.914Z"
"584a3e94-c56d-4e62-bf21-82a28de70d3c","aeb9f3d2-9be0-404d-9349-123531b0b885","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-05T04:07:09.605Z","2025-11-05T12:07:09.605Z"
"28c507d1-007c-485a-8356-334cd6c4ccf6","e53e4ab8-ac6f-4b53-914b-61b56864d30f","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-30T01:51:00.227Z","2025-10-30T09:51:00.227Z"
"70ae902b-2764-4fbd-bfc7-5bf9d15096c5","a4a8981d-d89c-4031-84d0-d658bc77cff7","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-02T17:46:01.108Z","2025-11-03T01:46:01.108Z"
"f3cc2535-8c5c-4ccd-9086-1f199d8c6b04","361ee6c5-ae55-4a45-89b9-f42335212d57","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-16T07:01:06.278Z","2025-11-16T15:01:06.278Z"
"09f4f4ed-e6da-4171-a068-82f08ced68cb","f5648950-ddb9-45ef-b8d0-51ea33c846c4","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-17T01:02:47.274Z","2025-11-17T09:02:47.274Z"
"2ac08d5d-9f79-4496-b068-c6abe0e766bc","bb10e3c3-5610-4627-9566-30adb152772a","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-10-29T15:34:38.075Z","2025-10-29T23:34:38.075Z"
"56c35ba2-626e-4067-bb0a-6c96d24fc141","3c096544-c25c-4e0c-b82e-ed2d1f3f6858","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-07T20:53:14.115Z","2025-11-08T04:53:14.115Z"
"e7d0287a-b8b6-4776-9785-132ea203b87b","393b8aa1-e46f-4af8-8354-40a550c256b2","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-11-10T08:32:39.469Z","2025-11-10T16:32:39.469Z"
"f62eb0a3-af93-47a0-9eb6-e75b779fe8da","8a972ad8-60f3-4a78-a77c-f6b3671bc33a","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-11T13:16:23.146Z","2025-11-11T21:16:23.146Z"
"aea3556a-5ae6-4fb7-9cf2-b670c6bd11e7","b0757491-d5a0-41dd-82ae-65b253dd0bea","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-21T06:13:25.305Z","2025-11-21T14:13:25.305Z"
"f9f57fa2-b057-4d38-9881-e2b3754d7bb7","5df17b5f-29e8-425e-9d4f-75e856e23acd","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-15T09:34:14.754Z","2025-11-15T17:34:14.754Z"
"a03f2a83-ca53-4e5d-b751-9e97bff1fcd7","0d51a137-c055-4874-937a-570e7681ec5c","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-16T00:39:27.581Z","2025-11-16T08:39:27.581Z"
"e8219609-406a-42a1-8296-d82253d2aadd","014a7ac3-e7d1-43b2-9286-9934939764a3","ad892b4b-7e3a-4f62-87b3-9ff3d7c7f93d","2025-11-11T18:11:33.706Z","2025-11-12T02:11:33.706Z"
"7c128384-a007-4448-be57-f9bca8f78b9b","2a70df8b-50f1-48f1-bff9-36137b514980","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-15T17:20:23.706Z","2025-11-16T01:20:23.706Z"
"fae0775d-c30f-4cf9-9a4f-80d1fcd84e01","ffab286f-0a1a-439e-9a46-6077657c7dbb","50bd82b0-365b-43a6-bcc1-ee215a90ee06","2025-11-14T00:10:41.609Z","2025-11-14T08:10:41.609Z"
"331df4b7-67d8-4416-9f24-bd7d342958ad","b7d7fae6-6a90-4a1b-87c1-3b4d1f19f707","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-08T13:20:10.372Z","2025-11-08T21:20:10.372Z"
"faaa6436-5e4f-4df8-be05-3c9b86628cf9","9cc1f108-c697-40ee-bf80-38e45c3fa31a","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-18T15:02:03.291Z","2025-11-18T23:02:03.291Z"
"4756e3d1-cec3-4c33-87c8-33cd75f1ebf5","5475052e-ce39-4367-8da9-0be93d6eae40","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-21T11:57:45.806Z","2025-11-21T19:57:45.806Z"
"cb104738-5877-425e-9afb-1a76705d365f","2b2ded43-ecf6-4458-9f59-c14abceeb4bd","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-05T20:42:43.027Z","2025-11-06T04:42:43.027Z"
"cb1c0f3d-44b4-4eab-a7ef-b803af14a987","6baf8810-b606-430b-b863-4101efb5b492","ee230d46-c2b4-4618-8fa1-6fd3b1df35d3","2025-11-16T05:43:48.128Z","2025-11-16T13:43:48.128Z"
"7ee2ff5a-6af2-44cd-bda5-b9a73e3404ab","b0240b52-f113-4b78-b63c-3f564dbe4685","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-30T23:09:35.756Z","2025-10-31T07:09:35.756Z"
"d977ad26-989b-4b21-92e6-da2f9e276bf0","e83af884-c707-450a-884c-42c54c7ac22b","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-09T11:52:24.349Z","2025-11-09T19:52:24.349Z"
"e1f2e23e-705e-473d-9e20-ea9c7cb3cef4","c8b4335e-7f91-4cb4-a4f7-285566c8682b","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-24T22:24:13.753Z","2025-10-25T06:24:13.753Z"
"1bca71f5-05ae-48e7-a0aa-de49abce09d9","1ec3ac75-0976-4997-8c60-3e4b1cc5090b","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-21T16:30:20.316Z","2025-11-22T00:30:20.316Z"
"bb8f6290-fc31-4824-ba24-df1e884ea57a","12e75c04-0acf-4f5b-918e-8ac6bc338f24","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-10-27T01:09:34.182Z","2025-10-27T09:09:34.182Z"
"7f4b8684-413c-4cb8-b81e-8cd70b1ad63e","cd78dba3-6e82-41a3-9a8b-9b61fdc1311f","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-11-02T05:02:00.370Z","2025-11-02T13:02:00.370Z"
"4761b89f-b6ce-468e-9b95-deb19e1a3122","1b0f88ce-59fe-4081-9352-b1aa919deb65","2281ab8d-c4d3-461c-9082-3d1987e3436e","2025-11-22T00:30:23.759Z","2025-11-22T08:30:23.759Z"
"10bf833e-975f-4532-901a-a337ac46fba3","c768f053-fd45-42de-aeba-c1a681f53fe3","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-10-25T20:05:24.667Z","2025-10-26T04:05:24.667Z"
"115a191e-f4ad-41d1-93fe-d32d672a88d5","9a18281c-a2a6-445c-a8ab-4a26823711c9","78be6718-0ea0-48f6-829a-5bec21f22bee","2025-11-19T17:44:38.443Z","2025-11-20T01:44:38.443Z"
"c4adddda-0f38-4f7d-86e1-9a8e2755aad1","9c1cb061-9a63-4faf-874a-cc11d565ce9d","58b36246-e1de-4ed2-bd10-48dd8a3c69c8","2025-10-26T19:30:34.807Z","2025-10-27T03:30:34.807Z"
"ff598efd-6974-4692-8d14-ad4f0e24a3ee","ac1ff184-b7b2-432c-9e9d-0d8621463601","3c0065d4-491d-4866-9b3d-26158c9a9778","2025-11-16T04:54:45.059Z","2025-11-16T12:54:45.059Z"
